,USERID,DS1,DS2,DS3,DS4,DS5,DS7,DS8,DS9,DS10,DS11,DS12,DS13,DS14,DS15,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59,B60,B61,B62,B63,B64,B65,B66,B67,B68,B69,B70,B71,B72,B73,B74,B75,B76,B77,B78,B79,B80,B81,B82,B83,B84,B85,B86,B87,B88,B89,B90,B91,B92,B93,B94,B95,B96,B97,B98,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,MacroTotal,DiffMacroAndActual
10,1,4/16/2022,3,m3,7:00:00 PM,4,10,2,2,0,0,1,5,0,4,171,473.67,27.7533,6.3834,687.42,37.0386,2.565,2.8215,18.8271,316.35,326.61,1,0,3.3,12,2,2,0,21,3,180,65,29.95029586,0,0,3,0,0,0,0,1,0,0,4,1,0,0,4,2,1,1,1,1,0,1,4,2,1,2,2,7,5,0,0,1,3,2,1,1,3,0,1,1,3,1,3,4,2,2,2,0,0,0,0,0,4,40,6,105,6,0,3,3,5,4,3,3,4,1,4,3,4,3,2,3,2,3,5,2,4,5,3,1,5,2,6,2,3,5,1,4,0,5,5,7,3,4,6,4,5,7,4,7,6,1,1,1,2.5,5,4,3,3,5,4,3,4,5,5,1,4,4,2,2,4,2,"I think it was very helpful to see the breakdown of the foods I was eating. Specifically it helped me realize that I often don't eat enough protein in my protein:carb:fat ratio. I also found it easy to add food, especially if what I was eating had a barcode.","I would enhance the exercise feature or perhaps add a way to sync data tracked on fitness watches. Sometimes if I added walking for example. I would write â€œa 2 mile walkâ€ and it would automatically compute it to 40 minutes which isnâ€™t accurate. It would be helpful to be able to put the mileage, pace and time of your walk/run. Additionally the app wasnâ€™t too helpful in tracking other exercises. So again, I think it would be useful to be able to export or write in your data instead of only being able to name the exercise completed. ",,4,5,3,5,2,3,3,4,3,4,5,2,4,4,4,4,4,3,1,1,1,3,3,4,4,4,1,10,1,0,0,0,4,3,1,0,0,5,2,1,1,1,3,0,,3,30,5,60,6,45,5,4,5,3,3,3,4,3,1,2,4,5,2,1,4,4,3,3,3,3,2,1,6,3,3,3,4,3,4,1,3,3,7,4,3,6,5,5,5,3,4,6,180,473.2425,0.4275
11,1,4/17/2022,3,m1,3:11:00 PM,3,10,1,1,0,0,2,5,0,6,211.69,319.6791,12.8497,1.1291,2298.7897,31.0471,2.021,0.7558,19.8381,452.7805,294.5101,7.8,22,7.5,24.2,2,2,0,21,3,180,65,29.95029586,0,0,3,0,0,0,0,1,0,0,4,1,0,0,4,2,1,1,1,1,0,1,4,2,1,2,2,7,5,0,0,1,3,2,1,1,3,0,1,1,3,1,3,4,2,2,2,0,0,0,0,0,4,40,6,105,6,0,3,3,5,4,3,3,4,1,4,3,4,3,2,3,2,3,5,2,4,5,3,1,5,2,6,2,3,5,1,4,0,5,5,7,3,4,6,4,5,7,4,7,6,1,1,1,2.5,5,4,3,3,5,4,3,4,5,5,1,4,4,2,2,4,2,"I think it was very helpful to see the breakdown of the foods I was eating. Specifically it helped me realize that I often don't eat enough protein in my protein:carb:fat ratio. I also found it easy to add food, especially if what I was eating had a barcode.","I would enhance the exercise feature or perhaps add a way to sync data tracked on fitness watches. Sometimes if I added walking for example. I would write â€œa 2 mile walkâ€ and it would automatically compute it to 40 minutes which isnâ€™t accurate. It would be helpful to be able to put the mileage, pace and time of your walk/run. Additionally the app wasnâ€™t too helpful in tracking other exercises. So again, I think it would be useful to be able to export or write in your data instead of only being able to name the exercise completed. ",,4,5,3,5,2,3,3,4,3,4,5,2,4,4,4,4,4,3,1,1,1,3,3,4,4,4,1,10,1,0,0,0,4,3,1,0,0,5,2,1,1,1,3,0,,3,30,5,60,6,45,5,4,5,3,3,3,4,3,1,2,4,5,2,1,4,4,3,3,3,3,2,1,6,3,3,3,4,3,4,1,3,3,7,4,3,6,5,5,5,3,4,6,180,319.1881,0.491
12,1,4/17/2022,3,m2,5:00:00 PM,4,10,0,0,0,0,1,5,0,1,35,137.6123,5.0319,2.858,114.9744,21.9108,1.036,12.5987,1.9824,80.3736,45.7679,4.6,0.3,1.8,6.1,2,2,0,21,3,180,65,29.95029586,0,0,3,0,0,0,0,1,0,0,4,1,0,0,4,2,1,1,1,1,0,1,4,2,1,2,2,7,5,0,0,1,3,2,1,1,3,0,1,1,3,1,3,4,2,2,2,0,0,0,0,0,4,40,6,105,6,0,3,3,5,4,3,3,4,1,4,3,4,3,2,3,2,3,5,2,4,5,3,1,5,2,6,2,3,5,1,4,0,5,5,7,3,4,6,4,5,7,4,7,6,1,1,1,2.5,5,4,3,3,5,4,3,4,5,5,1,4,4,2,2,4,2,"I think it was very helpful to see the breakdown of the foods I was eating. Specifically it helped me realize that I often don't eat enough protein in my protein:carb:fat ratio. I also found it easy to add food, especially if what I was eating had a barcode.","I would enhance the exercise feature or perhaps add a way to sync data tracked on fitness watches. Sometimes if I added walking for example. I would write â€œa 2 mile walkâ€ and it would automatically compute it to 40 minutes which isnâ€™t accurate. It would be helpful to be able to put the mileage, pace and time of your walk/run. Additionally the app wasnâ€™t too helpful in tracking other exercises. So again, I think it would be useful to be able to export or write in your data instead of only being able to name the exercise completed. ",,4,5,3,5,2,3,3,4,3,4,5,2,4,4,4,4,4,3,1,1,1,3,3,4,4,4,1,10,1,0,0,0,4,3,1,0,0,5,2,1,1,1,3,0,,3,30,5,60,6,45,5,4,5,3,3,3,4,3,1,2,4,5,2,1,4,4,3,3,3,3,2,1,6,3,3,3,4,3,4,1,3,3,7,4,3,6,5,5,5,3,4,6,180,140.8599,3.2476
13,1,4/17/2022,3,m3,8:34:00 PM,5,10,0,0,0,0,2,5,0,5,474.33,486.0133,28.5475,4.7882,570.3211,34.9102,12.028,5.7192,26.3535,1430.7394,386.0339,105.1,88.1,12.4,32.9,2,2,0,21,3,180,65,29.95029586,0,0,3,0,0,0,0,1,0,0,4,1,0,0,4,2,1,1,1,1,0,1,4,2,1,2,2,7,5,0,0,1,3,2,1,1,3,0,1,1,3,1,3,4,2,2,2,0,0,0,0,0,4,40,6,105,6,0,3,3,5,4,3,3,4,1,4,3,4,3,2,3,2,3,5,2,4,5,3,1,5,2,6,2,3,5,1,4,0,5,5,7,3,4,6,4,5,7,4,7,6,1,1,1,2.5,5,4,3,3,5,4,3,4,5,5,1,4,4,2,2,4,2,"I think it was very helpful to see the breakdown of the foods I was eating. Specifically it helped me realize that I often don't eat enough protein in my protein:carb:fat ratio. I also found it easy to add food, especially if what I was eating had a barcode.","I would enhance the exercise feature or perhaps add a way to sync data tracked on fitness watches. Sometimes if I added walking for example. I would write â€œa 2 mile walkâ€ and it would automatically compute it to 40 minutes which isnâ€™t accurate. It would be helpful to be able to put the mileage, pace and time of your walk/run. Additionally the app wasnâ€™t too helpful in tracking other exercises. So again, I think it would be useful to be able to export or write in your data instead of only being able to name the exercise completed. ",,4,5,3,5,2,3,3,4,3,4,5,2,4,4,4,4,4,3,1,1,1,3,3,4,4,4,1,10,1,0,0,0,4,3,1,0,0,5,2,1,1,1,3,0,,3,30,5,60,6,45,5,4,5,3,3,3,4,3,1,2,4,5,2,1,4,4,3,3,3,3,2,1,6,3,3,3,4,3,4,1,3,3,7,4,3,6,5,5,5,3,4,6,180,501.9823,15.969
14,1,4/18/2022,2,m1,4:00:00 PM,3,1,0,0,0,0,1,1,8,3,57,170,4.5,0.5,230,28,1,7,5,0,0,0,0,0,0,2,2,0,21,3,180,65,29.95029586,0,0,3,0,0,0,0,1,0,0,4,1,0,0,4,2,1,1,1,1,0,1,4,2,1,2,2,7,5,0,0,1,3,2,1,1,3,0,1,1,3,1,3,4,2,2,2,0,0,0,0,0,4,40,6,105,6,0,3,3,5,4,3,3,4,1,4,3,4,3,2,3,2,3,5,2,4,5,3,1,5,2,6,2,3,5,1,4,0,5,5,7,3,4,6,4,5,7,4,7,6,1,1,1,2.5,5,4,3,3,5,4,3,4,5,5,1,4,4,2,2,4,2,"I think it was very helpful to see the breakdown of the foods I was eating. Specifically it helped me realize that I often don't eat enough protein in my protein:carb:fat ratio. I also found it easy to add food, especially if what I was eating had a barcode.","I would enhance the exercise feature or perhaps add a way to sync data tracked on fitness watches. Sometimes if I added walking for example. I would write â€œa 2 mile walkâ€ and it would automatically compute it to 40 minutes which isnâ€™t accurate. It would be helpful to be able to put the mileage, pace and time of your walk/run. Additionally the app wasnâ€™t too helpful in tracking other exercises. So again, I think it would be useful to be able to export or write in your data instead of only being able to name the exercise completed. ",,4,5,3,5,2,3,3,4,3,4,5,2,4,4,4,4,4,3,1,1,1,3,3,4,4,4,1,10,1,0,0,0,4,3,1,0,0,5,2,1,1,1,3,0,,3,30,5,60,6,45,5,4,5,3,3,3,4,3,1,2,4,5,2,1,4,4,3,3,3,3,2,1,6,3,3,3,4,3,4,1,3,3,7,4,3,6,5,5,5,3,4,6,180,172.5,2.5
15,1,4/18/2022,2,m2,8:15:00 PM,5,10,15,1,3,0,3,1,8,3,100,261.4983,17.2414,7.1096,423.2966,23.9056,2.0846,1.5911,3.4869,189.0885,52.0771,39,26,2,6.3,2,2,0,21,3,180,65,29.95029586,0,0,3,0,0,0,0,1,0,0,4,1,0,0,4,2,1,1,1,1,0,1,4,2,1,2,2,7,5,0,0,1,3,2,1,1,3,0,1,1,3,1,3,4,2,2,2,0,0,0,0,0,4,40,6,105,6,0,3,3,5,4,3,3,4,1,4,3,4,3,2,3,2,3,5,2,4,5,3,1,5,2,6,2,3,5,1,4,0,5,5,7,3,4,6,4,5,7,4,7,6,1,1,1,2.5,5,4,3,3,5,4,3,4,5,5,1,4,4,2,2,4,2,"I think it was very helpful to see the breakdown of the foods I was eating. Specifically it helped me realize that I often don't eat enough protein in my protein:carb:fat ratio. I also found it easy to add food, especially if what I was eating had a barcode.","I would enhance the exercise feature or perhaps add a way to sync data tracked on fitness watches. Sometimes if I added walking for example. I would write â€œa 2 mile walkâ€ and it would automatically compute it to 40 minutes which isnâ€™t accurate. It would be helpful to be able to put the mileage, pace and time of your walk/run. Additionally the app wasnâ€™t too helpful in tracking other exercises. So again, I think it would be useful to be able to export or write in your data instead of only being able to name the exercise completed. ",,4,5,3,5,2,3,3,4,3,4,5,2,4,4,4,4,4,3,1,1,1,3,3,4,4,4,1,10,1,0,0,0,4,3,1,0,0,5,2,1,1,1,3,0,,3,30,5,60,6,45,5,4,5,3,3,3,4,3,1,2,4,5,2,1,4,4,3,3,3,3,2,1,6,3,3,3,4,3,4,1,3,3,7,4,3,6,5,5,5,3,4,6,180,264.7426,3.2443
16,1,4/19/2022,2,m1,1:50:00 PM,4,1,0,0,0,0,1,5,0,3,105,312,15.066,2.1267,375,39.075,6.03,0.351,7.935,218.7,206.85,0.7,0,8.4,18.9,2,2,0,21,3,180,65,29.95029586,0,0,3,0,0,0,0,1,0,0,4,1,0,0,4,2,1,1,1,1,0,1,4,2,1,2,2,7,5,0,0,1,3,2,1,1,3,0,1,1,3,1,3,4,2,2,2,0,0,0,0,0,4,40,6,105,6,0,3,3,5,4,3,3,4,1,4,3,4,3,2,3,2,3,5,2,4,5,3,1,5,2,6,2,3,5,1,4,0,5,5,7,3,4,6,4,5,7,4,7,6,1,1,1,2.5,5,4,3,3,5,4,3,4,5,5,1,4,4,2,2,4,2,"I think it was very helpful to see the breakdown of the foods I was eating. Specifically it helped me realize that I often don't eat enough protein in my protein:carb:fat ratio. I also found it easy to add food, especially if what I was eating had a barcode.","I would enhance the exercise feature or perhaps add a way to sync data tracked on fitness watches. Sometimes if I added walking for example. I would write â€œa 2 mile walkâ€ and it would automatically compute it to 40 minutes which isnâ€™t accurate. It would be helpful to be able to put the mileage, pace and time of your walk/run. Additionally the app wasnâ€™t too helpful in tracking other exercises. So again, I think it would be useful to be able to export or write in your data instead of only being able to name the exercise completed. ",,4,5,3,5,2,3,3,4,3,4,5,2,4,4,4,4,4,3,1,1,1,3,3,4,4,4,1,10,1,0,0,0,4,3,1,0,0,5,2,1,1,1,3,0,,3,30,5,60,6,45,5,4,5,3,3,3,4,3,1,2,4,5,2,1,4,4,3,3,3,3,2,1,6,3,3,3,4,3,4,1,3,3,7,4,3,6,5,5,5,3,4,6,180,323.634,11.634
17,1,4/19/2022,2,m2,7:30:00 PM,5,5,4,1,0,0,2,5,0,6,475.79,1020.77918,58.38896,23.83226,1629.53746,35.89891,0.87582,18.00741,85.79364,828.94929,524.94471,10.4,23.4,9.5,108.8,2,2,0,21,3,180,65,29.95029586,0,0,3,0,0,0,0,1,0,0,4,1,0,0,4,2,1,1,1,1,0,1,4,2,1,2,2,7,5,0,0,1,3,2,1,1,3,0,1,1,3,1,3,4,2,2,2,0,0,0,0,0,4,40,6,105,6,0,3,3,5,4,3,3,4,1,4,3,4,3,2,3,2,3,5,2,4,5,3,1,5,2,6,2,3,5,1,4,0,5,5,7,3,4,6,4,5,7,4,7,6,1,1,1,2.5,5,4,3,3,5,4,3,4,5,5,1,4,4,2,2,4,2,"I think it was very helpful to see the breakdown of the foods I was eating. Specifically it helped me realize that I often don't eat enough protein in my protein:carb:fat ratio. I also found it easy to add food, especially if what I was eating had a barcode.","I would enhance the exercise feature or perhaps add a way to sync data tracked on fitness watches. Sometimes if I added walking for example. I would write â€œa 2 mile walkâ€ and it would automatically compute it to 40 minutes which isnâ€™t accurate. It would be helpful to be able to put the mileage, pace and time of your walk/run. Additionally the app wasnâ€™t too helpful in tracking other exercises. So again, I think it would be useful to be able to export or write in your data instead of only being able to name the exercise completed. ",,4,5,3,5,2,3,3,4,3,4,5,2,4,4,4,4,4,3,1,1,1,3,3,4,4,4,1,10,1,0,0,0,4,3,1,0,0,5,2,1,1,1,3,0,,3,30,5,60,6,45,5,4,5,3,3,3,4,3,1,2,4,5,2,1,4,4,3,3,3,3,2,1,6,3,3,3,4,3,4,1,3,3,7,4,3,6,5,5,5,3,4,6,180,1012.27084,8.50834
18,1,4/20/2022,1,m1,2:00:00 PM,3,1,0,0,0,0,1,3,7,4,208,500,18,6,890,58,3,3,28,0,0,0,0,0,0,2,2,0,21,3,180,65,29.95029586,0,0,3,0,0,0,0,1,0,0,4,1,0,0,4,2,1,1,1,1,0,1,4,2,1,2,2,7,5,0,0,1,3,2,1,1,3,0,1,1,3,1,3,4,2,2,2,0,0,0,0,0,4,40,6,105,6,0,3,3,5,4,3,3,4,1,4,3,4,3,2,3,2,3,5,2,4,5,3,1,5,2,6,2,3,5,1,4,0,5,5,7,3,4,6,4,5,7,4,7,6,1,1,1,2.5,5,4,3,3,5,4,3,4,5,5,1,4,4,2,2,4,2,"I think it was very helpful to see the breakdown of the foods I was eating. Specifically it helped me realize that I often don't eat enough protein in my protein:carb:fat ratio. I also found it easy to add food, especially if what I was eating had a barcode.","I would enhance the exercise feature or perhaps add a way to sync data tracked on fitness watches. Sometimes if I added walking for example. I would write â€œa 2 mile walkâ€ and it would automatically compute it to 40 minutes which isnâ€™t accurate. It would be helpful to be able to put the mileage, pace and time of your walk/run. Additionally the app wasnâ€™t too helpful in tracking other exercises. So again, I think it would be useful to be able to export or write in your data instead of only being able to name the exercise completed. ",,4,5,3,5,2,3,3,4,3,4,5,2,4,4,4,4,4,3,1,1,1,3,3,4,4,4,1,10,1,0,0,0,4,3,1,0,0,5,2,1,1,1,3,0,,3,30,5,60,6,45,5,4,5,3,3,3,4,3,1,2,4,5,2,1,4,4,3,3,3,3,2,1,6,3,3,3,4,3,4,1,3,3,7,4,3,6,5,5,5,3,4,6,180,506,6
19,1,4/21/2022,2,m1,3:00:00 PM,3,10,16,1,3,0,2,2,3,5,322.49,713.1737,40.5306,11.6244,1615.8952,51.1984,5.724,3.0689,33.88,1652.7185,374.2526,47.2,38.7,13.2,49,2,2,0,21,3,180,65,29.95029586,0,0,3,0,0,0,0,1,0,0,4,1,0,0,4,2,1,1,1,1,0,1,4,2,1,2,2,7,5,0,0,1,3,2,1,1,3,0,1,1,3,1,3,4,2,2,2,0,0,0,0,0,4,40,6,105,6,0,3,3,5,4,3,3,4,1,4,3,4,3,2,3,2,3,5,2,4,5,3,1,5,2,6,2,3,5,1,4,0,5,5,7,3,4,6,4,5,7,4,7,6,1,1,1,2.5,5,4,3,3,5,4,3,4,5,5,1,4,4,2,2,4,2,"I think it was very helpful to see the breakdown of the foods I was eating. Specifically it helped me realize that I often don't eat enough protein in my protein:carb:fat ratio. I also found it easy to add food, especially if what I was eating had a barcode.","I would enhance the exercise feature or perhaps add a way to sync data tracked on fitness watches. Sometimes if I added walking for example. I would write â€œa 2 mile walkâ€ and it would automatically compute it to 40 minutes which isnâ€™t accurate. It would be helpful to be able to put the mileage, pace and time of your walk/run. Additionally the app wasnâ€™t too helpful in tracking other exercises. So again, I think it would be useful to be able to export or write in your data instead of only being able to name the exercise completed. ",,4,5,3,5,2,3,3,4,3,4,5,2,4,4,4,4,4,3,1,1,1,3,3,4,4,4,1,10,1,0,0,0,4,3,1,0,0,5,2,1,1,1,3,0,,3,30,5,60,6,45,5,4,5,3,3,3,4,3,1,2,4,5,2,1,4,4,3,3,3,3,2,1,6,3,3,3,4,3,4,1,3,3,7,4,3,6,5,5,5,3,4,6,180,705.089,8.0847
20,1,4/21/2022,2,m2,9:15:00 PM,5,1,0,0,0,0,1,3,3,4,166.5,348.8633,20.3249,4.1508,792.2146,14.428,2.0618,3.0037,26.6022,377.346,208.3155,11,52,5.9,20,2,2,0,21,3,180,65,29.95029586,0,0,3,0,0,0,0,1,0,0,4,1,0,0,4,2,1,1,1,1,0,1,4,2,1,2,2,7,5,0,0,1,3,2,1,1,3,0,1,1,3,1,3,4,2,2,2,0,0,0,0,0,4,40,6,105,6,0,3,3,5,4,3,3,4,1,4,3,4,3,2,3,2,3,5,2,4,5,3,1,5,2,6,2,3,5,1,4,0,5,5,7,3,4,6,4,5,7,4,7,6,1,1,1,2.5,5,4,3,3,5,4,3,4,5,5,1,4,4,2,2,4,2,"I think it was very helpful to see the breakdown of the foods I was eating. Specifically it helped me realize that I often don't eat enough protein in my protein:carb:fat ratio. I also found it easy to add food, especially if what I was eating had a barcode.","I would enhance the exercise feature or perhaps add a way to sync data tracked on fitness watches. Sometimes if I added walking for example. I would write â€œa 2 mile walkâ€ and it would automatically compute it to 40 minutes which isnâ€™t accurate. It would be helpful to be able to put the mileage, pace and time of your walk/run. Additionally the app wasnâ€™t too helpful in tracking other exercises. So again, I think it would be useful to be able to export or write in your data instead of only being able to name the exercise completed. ",,4,5,3,5,2,3,3,4,3,4,5,2,4,4,4,4,4,3,1,1,1,3,3,4,4,4,1,10,1,0,0,0,4,3,1,0,0,5,2,1,1,1,3,0,,3,30,5,60,6,45,5,4,5,3,3,3,4,3,1,2,4,5,2,1,4,4,3,3,3,3,2,1,6,3,3,3,4,3,4,1,3,3,7,4,3,6,5,5,5,3,4,6,180,347.0449,1.8184
21,1,4/22/2022,2,m1,2:00:00 PM,4,1,0,0,0,0,1,3,0,3,28,140,7,0.5,140,18,1,1,2,80,0,0,0,3.6,3.5,2,2,0,21,3,180,65,29.95029586,0,0,3,0,0,0,0,1,0,0,4,1,0,0,4,2,1,1,1,1,0,1,4,2,1,2,2,7,5,0,0,1,3,2,1,1,3,0,1,1,3,1,3,4,2,2,2,0,0,0,0,0,4,40,6,105,6,0,3,3,5,4,3,3,4,1,4,3,4,3,2,3,2,3,5,2,4,5,3,1,5,2,6,2,3,5,1,4,0,5,5,7,3,4,6,4,5,7,4,7,6,1,1,1,2.5,5,4,3,3,5,4,3,4,5,5,1,4,4,2,2,4,2,"I think it was very helpful to see the breakdown of the foods I was eating. Specifically it helped me realize that I often don't eat enough protein in my protein:carb:fat ratio. I also found it easy to add food, especially if what I was eating had a barcode.","I would enhance the exercise feature or perhaps add a way to sync data tracked on fitness watches. Sometimes if I added walking for example. I would write â€œa 2 mile walkâ€ and it would automatically compute it to 40 minutes which isnâ€™t accurate. It would be helpful to be able to put the mileage, pace and time of your walk/run. Additionally the app wasnâ€™t too helpful in tracking other exercises. So again, I think it would be useful to be able to export or write in your data instead of only being able to name the exercise completed. ",,4,5,3,5,2,3,3,4,3,4,5,2,4,4,4,4,4,3,1,1,1,3,3,4,4,4,1,10,1,0,0,0,4,3,1,0,0,5,2,1,1,1,3,0,,3,30,5,60,6,45,5,4,5,3,3,3,4,3,1,2,4,5,2,1,4,4,3,3,3,3,2,1,6,3,3,3,4,3,4,1,3,3,7,4,3,6,5,5,5,3,4,6,180,143,3
22,1,4/22/2022,2,m2,11:45:00 PM,5,1,0,0,0,0,1,3,0,4,359.85,747.1445,31.3025,2.8221,1536.315,97.2925,4.9595,4.806,19.161,400.0355,203.009,94.1,84,13.5,62.1,2,2,0,21,3,180,65,29.95029586,0,0,3,0,0,0,0,1,0,0,4,1,0,0,4,2,1,1,1,1,0,1,4,2,1,2,2,7,5,0,0,1,3,2,1,1,3,0,1,1,3,1,3,4,2,2,2,0,0,0,0,0,4,40,6,105,6,0,3,3,5,4,3,3,4,1,4,3,4,3,2,3,2,3,5,2,4,5,3,1,5,2,6,2,3,5,1,4,0,5,5,7,3,4,6,4,5,7,4,7,6,1,1,1,2.5,5,4,3,3,5,4,3,4,5,5,1,4,4,2,2,4,2,"I think it was very helpful to see the breakdown of the foods I was eating. Specifically it helped me realize that I often don't eat enough protein in my protein:carb:fat ratio. I also found it easy to add food, especially if what I was eating had a barcode.","I would enhance the exercise feature or perhaps add a way to sync data tracked on fitness watches. Sometimes if I added walking for example. I would write â€œa 2 mile walkâ€ and it would automatically compute it to 40 minutes which isnâ€™t accurate. It would be helpful to be able to put the mileage, pace and time of your walk/run. Additionally the app wasnâ€™t too helpful in tracking other exercises. So again, I think it would be useful to be able to export or write in your data instead of only being able to name the exercise completed. ",,4,5,3,5,2,3,3,4,3,4,5,2,4,4,4,4,4,3,1,1,1,3,3,4,4,4,1,10,1,0,0,0,4,3,1,0,0,5,2,1,1,1,3,0,,3,30,5,60,6,45,5,4,5,3,3,3,4,3,1,2,4,5,2,1,4,4,3,3,3,3,2,1,6,3,3,3,4,3,4,1,3,3,7,4,3,6,5,5,5,3,4,6,180,747.5365,0.392
23,1,4/23/2022,2,m1,3:30:00 PM,3,1,0,0,0,0,1,2,8,3,257.88,593.2156,24.892,2.2376,1079.652,77.114,3.4876,3.5268,14.9988,274.7284,155.2072,75,67,9.3,43,2,2,0,21,3,180,65,29.95029586,0,0,3,0,0,0,0,1,0,0,4,1,0,0,4,2,1,1,1,1,0,1,4,2,1,2,2,7,5,0,0,1,3,2,1,1,3,0,1,1,3,1,3,4,2,2,2,0,0,0,0,0,4,40,6,105,6,0,3,3,5,4,3,3,4,1,4,3,4,3,2,3,2,3,5,2,4,5,3,1,5,2,6,2,3,5,1,4,0,5,5,7,3,4,6,4,5,7,4,7,6,1,1,1,2.5,5,4,3,3,5,4,3,4,5,5,1,4,4,2,2,4,2,"I think it was very helpful to see the breakdown of the foods I was eating. Specifically it helped me realize that I often don't eat enough protein in my protein:carb:fat ratio. I also found it easy to add food, especially if what I was eating had a barcode.","I would enhance the exercise feature or perhaps add a way to sync data tracked on fitness watches. Sometimes if I added walking for example. I would write â€œa 2 mile walkâ€ and it would automatically compute it to 40 minutes which isnâ€™t accurate. It would be helpful to be able to put the mileage, pace and time of your walk/run. Additionally the app wasnâ€™t too helpful in tracking other exercises. So again, I think it would be useful to be able to export or write in your data instead of only being able to name the exercise completed. ",,4,5,3,5,2,3,3,4,3,4,5,2,4,4,4,4,4,3,1,1,1,3,3,4,4,4,1,10,1,0,0,0,4,3,1,0,0,5,2,1,1,1,3,0,,3,30,5,60,6,45,5,4,5,3,3,3,4,3,1,2,4,5,2,1,4,4,3,3,3,3,2,1,6,3,3,3,4,3,4,1,3,3,7,4,3,6,5,5,5,3,4,6,180,592.4792,0.7364
